Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Parallel labeling experiments and metabolic flux analysis: Past, present and future methodologies",2-s2.0-84872122643,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84872122643&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Parameter estimation in a whole-brain network model of epilepsy: Comparison of parallel global optimization solvers,2-s2.0-85198300336,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85198300336&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Parameter uncertainty in structural equation models: Confidence sets and fungible estimates,2-s2.0-85039863701,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85039863701&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Parameters that effect spine biomechanics following cervical disc replacement,2-s2.0-84874158786,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84874158786&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Parent Learning Groups in Alternative Provision: A Mixed-Methods Study of Psychoeducation, Mentalization, and Peer Support for Parents of Children with Neurodevelopmental and Conduct Difficulties",2-s2.0-105033890115,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105033890115&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Parkinson’s Disease: Bridging Gaps, Building Biomarkers, and Reimagining Clinical Translation",2-s2.0-105013335081,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105013335081&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Participatory place-based integrated ecosystem assessment in Sitka, Alaska: Constructing and operationalizing a socio-ecological conceptual model for sablefish (Anoplopoma fimbria)",2-s2.0-85098216527,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85098216527&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Pathways from parental stimulation of children’s curiosity to high school science course accomplishments and science career interest and skill,2-s2.0-84984611681,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84984611681&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patient Safety Incidents Involving Sick Children in Primary Care in England and Wales: A Mixed Methods Analysis,2-s2.0-85010067831,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85010067831&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patient accessible electronic health records: Connecting policy and provider action in the Netherlands,2-s2.0-85016069903,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85016069903&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patient perspectives on the quality of primary care for chronic conditions in Slovenia: evidence from the PaRIS survey,2-s2.0-105017262872,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105017262872&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patient-reported experiences of cognitive difficulties and their impact on daily life in narcolepsy type 1,2-s2.0-105033264605,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105033264605&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patients’ acceptance of a shared cancer follow-up model of care between general practitioners and radiation oncologists: A population-based survey using the theoretical Framework of Acceptability,2-s2.0-85150983220,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85150983220&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Patterns of Elder Caregiving Among Nigerians: An Integrative Review,2-s2.0-105028515724,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105028515724&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Paut Neteru: Dreams of Leadership and Liberation—An Autoethnography of a Black Female Charter School Leader Using An Africentric Approach,2-s2.0-85102282611,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85102282611&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Pedagogical knowledge in English language teaching: A lifelong-learning, complex-system perspective",2-s2.0-85083425037,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85083425037&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perceived Value and User Features in Continuance Intention to Use Theme Park Apps,2-s2.0-105001861244,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001861244&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perceived effectiveness of agricultural clusters and the behavioral pathways to climate smart agriculture adoption: Evidence from Ethiopia,2-s2.0-105031708077,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105031708077&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perceived teacher support and student engagement among higher education students – a systematic literature review,2-s2.0-85218476868,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218476868&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Perceptions of industrial design: The ""means"" and the ""ends""",2-s2.0-84864655010,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84864655010&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perfectly Tired: Perfectionism and Sleep in Adolescents with Chronic Pain,2-s2.0-85107937443,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85107937443&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Performance implications of lean in supply chains: Exploring the role of learning orientation and relational resources,2-s2.0-85065443944,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85065443944&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Period-based anti-explosion protective wall: From concept to reality,2-s2.0-105017963255,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105017963255&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Persistent inefficiency, transient inefficiency and firm unobserved heterogeneity: a comparison of two frontier approaches using simulated and real data",2-s2.0-85200650249,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85200650249&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Personal knowledge management and enactment of personal knowledge infrastructures as shadow IT,2-s2.0-85096626155,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85096626155&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Personalised written consultation summaries for patients: An ‘up-close, in-depth, inside-out’ exploration of a rheumatologist's patient-centred strategy",2-s2.0-85121754558,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85121754558&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Personality profiles in SAPA data: An exploratory study,2-s2.0-85210119919,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85210119919&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perspectives On Machine Learning Inference Serving in Real-World Settings,2-s2.0-105034850495,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105034850495&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perspectives and experiences of physical activity among autistic adults in middle adulthood,2-s2.0-105022123641,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105022123641&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perspectives on data-driven soil research,2-s2.0-85097292797,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85097292797&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Perspectives on the use of adaptive designs in clinical trials. Part I. Statistical considerations and issues,2-s2.0-78249287831,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-78249287831&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Pharmacy stakeholders' views and experiences of the credentialing of advanced or specialist pharmacist practice: A mixed methods systematic review,2-s2.0-85208762041,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85208762041&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Philosophical Diversity in 12-Step and Alternative Mutual Help Groups for Alcohol Use Disorder: Understanding Recovery Through the Reflexive Self in Late Modernity,2-s2.0-105012906540,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105012906540&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Photovoltaic solar energy prediction using the seasonal-trend decomposition layer and ASOA optimized LSTM neural network model,2-s2.0-85217850066,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217850066&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Physics-informed meta-learning for elasticity problems with geometric parameterization,2-s2.0-105025403553,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105025403553&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Physiological modeling and extrapolation of pharmacokinetic interactions from binary to more complex chemical mixtures,2-s2.0-0036996587,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0036996587&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Plant Transcriptomic Responses to Herbivory,2-s2.0-84910113204,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84910113204&origin=resultslist
